Direktorat;id_direktorat;nama_kegiatan;kode_kegiatan;nama_rincian_output;kode_rincian_output;Komoditas;id_komoditas;Tahun;Provinsi;kode_prov;Kab/Kota;kode_kab;Kec;kode_kec;Desa;kode_desa;Nama Kelompok;Output;Satuan;id_satuan;Jumlah_Output;Target;Anggaran;Progres;;;nama_desa;kode_desa;;direktorat;id_direktorat;;kode_kegiatan;nama_kegiatan;nama_rincian_output;kode_rincian_output;jenis_output;;komoditas;id_komoditas;kode_komoditas;;satuan;id_satuan
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Banyuwangi;3510;Purwoharjo;351003;Sumberasri;3510032002;Sumber Berkah;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Selang;3305121010;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Banyuwangi;3510;PURWOHARJO;351003;GRAJAGAN;3510032001;MARGO TANI;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Sumberadi;3305122015;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2026;Jawa Timur;35;Jember;3509;Sukorambi;350915;Klungkung;3509152005;KWT Marlena;Kelompok;Kelompok;2;1;;12.555.000;Bantuan sudah diterima;;;Tamanwinangun;3305121012;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2026;Jawa Timur;35;Jember;3509;Rambipuji;350913;Kaliwining;3509132004;KWT Sidomarem;Kelompok;Kelompok;2;1;;12.555.000;Bantuan sudah diterima;;;Tanahsari;3305122018;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Jember;3509;Balung;350910;Balunglor;3509102005;Sumber Rejeki 01;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Wonosari;3305122016;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Jember;3509;Balung;350910;Balunglor;3509102005;Sumber Rejeki 02;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Bendogarap;3305052007;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Jember;3509;Balung;350910;Balunglor;3509102005;Tani Makmur;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Bumiharjo;3305052021;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Jember;3509;Balung;350910;Balunglor;3509102005;Tani Mulya II;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Dorowati;3305052020;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Jember;3509;Balung;350910;Balunglor;3509102005;Tani Subur;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Gadungrejo;3305052019;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Jember;3509;Balung;350910;Balungkulon;3509102004;Bina Insan;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Gebangsari;3305052005;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Jember;3509;Balung;350910;Balungkulon;3509102004;Sido Hasil;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Jatimalang;3305052013;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Jember;3509;Balung;350910;Balungkulon;3509102004;Sido Muncul;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Jerukagung;3305052009;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Jember;3509;Balung;350910;Balungkulon;3509102004;Subur Makmur;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Jogosimo;3305052001;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Jember;3509;Balung;350910;Balungkulon;3509102004;Subur Makmur II;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Kaliwungu;3305052012;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2026;Jawa Timur;35;Jember;3509;Balung;350910;Balungkulon;3509102004;Gemah Ripah Satu;Kelompok;Kelompok;2;1;;12.555.000;Bantuan sudah diterima;;;Karangglonggong;3305052014;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Jember;3509;Balung;350910;Tutul;3509102003;Rukun Makmur II;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Kebadongan;3305052022;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Jember;3509;Balung;350910;Tutul;3509102003;Sumber Makmur;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Kedungsari;3305052008;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Jember;3509;Balung;350910;Tutul;3509102003;Sumber Makmur II;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Kedungwinangun;3305052024;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Jember;3509;Balung;350910;Tutul;3509102003;Tani Maju 2;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Klegenrejo;3305052006;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Jember;3509;Balung;350910;Tutul;3509102003;Tani Subur II;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Klegenwonosari;3305052010;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2026;Jawa Timur;35;Jember;3509;Bangsalsari;350909;Bangsalsari;3509092003;KWT Dewi Makmur Jaya;Kelompok;Kelompok;2;1;;12.555.000;Bantuan sudah diterima;;;Klirong;3305052011;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Sumbersuko;350821;Labruk Kidul;3508212004;GM Bougenvile;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Pandanlor;3305052003;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Sumbersuko;350821;Labruk Kidul;3508212004;GM Cempaka;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Podoluhur;3305052023;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Sumbersuko;350821;Labruk Kidul;3508212004;GM Kumalasari;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Ranterejo;3305052015;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Sumbersuko;350821;Labruk Kidul;3508212004;GM Kuuncup Mekar;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Sitirejo;3305052018;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Sumbersuko;350821;Labruk Kidul;3508212004;GM Melati;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Tambakagung;3305052017;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Sumbersuko;350821;Labruk Kidul;3508212004;GM Nusa Indah;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Tambakprogaten;3305052004;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Sumbersuko;350821;Labruk Kidul;3508212004;GM Teratai;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Tanggulangin;3305052002;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Probolinggo;3513;Dringu;351319;Sumbersuko;3513192002;Karya Bakti;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Wotbuwono;3305052016;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Ranuyoso;350820;Meninjo;3508202002;Beringin Indah;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Babadsari;3305102007;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Ranuyoso;350820;Meninjo;3508202002;Kebonan Asri;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Jlegiwinangun;3305102013;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Ranuyoso;350820;Meninjo;3508202002;Mawar;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Kaliputih;3305102016;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Ranuyoso;350820;Meninjo;3508202002;Melati;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Karangsari;3305102019;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Jatiroto;350817;Kaliboto Kidul;3508172003;Anggrek;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Korowelang;3305102012;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Jatiroto;350817;Kaliboto Kidul;3508172003;Cempaka;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Kutowinangun;3305102004;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Jatiroto;350817;Kaliboto Kidul;3508172003;Flamboyan;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Kuwarisan;3305102003;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Jatiroto;350817;Kaliboto Kidul;3508172003;Kamboja;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Lumbu;3305102014;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Jatiroto;350817;Kaliboto Kidul;3508172003;Mawar;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Lundong;3305102005;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Jatiroto;350817;Rojopolo;3508172002;Bangau;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Mekarsari;3305102006;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Jatiroto;350817;Rojopolo;3508172002;Beo;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Mrinen;3305102009;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Jatiroto;350817;Rojopolo;3508172002;Kaswari;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Pejagatan;3305102010;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Jatiroto;350817;Rojopolo;3508172002;Merpati;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Pekunden;3305102001;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Jatiroto;350817;Rojopolo;3508172002;Pipit;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Pesalakan;3305102018;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Sukodono;350815;Kutorenon;3508152005;PKK   Kutorenon;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Tanjungmeru;3305102002;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Sukodono;350815;Dawuhan Lor;3508152004;Gerbang Mas Strawberry;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Tanjungsari;3305102015;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Padang;350814;Bodang;3508142004;PKK   Bodang;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Tanjungseto;3305102017;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Gucialit;350813;Gucialit;3508132004;Anggrek;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Triwarno;3305102011;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Gucialit;350813;Gucialit;3508132004;Camelia;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Ungaran;3305102008;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Gucialit;350813;Gucialit;3508132004;Mawar Merah;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Banjarejo;3305162015;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Gucialit;350813;Gucialit;3508132004;Melati;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Bendungan;3305162020;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Gucialit;350813;Gucialit;3508132004;Sidomakmur I;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Gandusari;3305162012;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Gucialit;350813;Gucialit;3508132004;Sidomakmur II;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Gumawang;3305162016;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Senduro;350812;Bedayu;3508122008;Dahlia Putih;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Gunungmujil;3305162018;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Senduro;350812;Bedayu;3508122008;Mekarsari;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Harjodowo;3305162008;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Senduro;350812;Senduro;3508122004;PKK   Senduro;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Jatimulyo;3305162021;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Lumajang;350810;Rogotrunan;3508101010;Posyandu Gerbangmas Siaga Bougenville;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Kalipurwo;3305162004;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Lumajang;350810;Rogotrunan;3508101010;Posyandu Gerbangmas Siaga Tulip;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Kamulyan;3305162001;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Lumajang;350810;Ditotrunan;3508101004;PKK Kelurahan Ditotrunan;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Kuwarasan;3305162007;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Kunir;350806;Jatigono;3508062003;Anggrek;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Kuwaru;3305162019;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Kunir;350806;Jatigono;3508062003;Kamboja;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Lemahduwur;3305162009;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Kunir;350806;Jatigono;3508062003;Mawar;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Madureso;3305162010;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Kunir;350806;Jatigono;3508062003;Melati;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Mangli;3305162011;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Kunir;350806;Jatigono;3508062003;Nirmala;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Ori;3305162013;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Kunir;350806;Jatigono;3508062003;Nusa Indah;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Pondokgebangsari;3305162006;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Tempeh;350805;Tempeh Tengah;3508052005;PKK   Tempeh Tengah;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Purwodadi;3305162005;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Pasirian;350804;Selok Awar - Awar;3508042005;Anggrek;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Sawangan;3305162022;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Pasirian;350804;Selok Awar - Awar;3508042005;Bougenville;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Serut;3305162014;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Pasirian;350804;Selok Awar - Awar;3508042005;Dahlia;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Sidomukti;3305162002;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Pasirian;350804;Selok Awar - Awar;3508042005;Delima;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Tambaksari;3305162003;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Jawa Timur;35;Lumajang;3508;Pasirian;350804;Selok Awar - Awar;3508042005;Kartika;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Wonoyoso;3305162017;;;;;;;;;;;;;;;;
