kode_prov;nama_prov;kode_kab;nama_kab;kode_kec;nama_kec
12;SUMATERA UTARA;1225;KAB. NIAS BARAT;122508;Ulu Moro'o
12;SUMATERA UTARA;1214;KAB. NIAS SELATAN;121407;Amandraya
12;SUMATERA UTARA;1214;KAB. NIAS SELATAN;121415;Aramo
12;SUMATERA UTARA;1214;KAB. NIAS SELATAN;121427;Boronadu
12;SUMATERA UTARA;1214;KAB. NIAS SELATAN;121418;Fanayama
12;SUMATERA UTARA;1214;KAB. NIAS SELATAN;121402;Gomo
12;SUMATERA UTARA;1214;KAB. NIAS SELATAN;121404;Hibala
12;SUMATERA UTARA;1214;KAB. NIAS SELATAN;121411;Hilimegai
12;SUMATERA UTARA;1214;KAB. NIAS SELATAN;121423;Hilisalawa'ahe
12;SUMATERA UTARA;1214;KAB. NIAS SELATAN;121420;Huruna
12;SUMATERA UTARA;1214;KAB. NIAS SELATAN;121435;Idanotae
12;SUMATERA UTARA;1214;KAB. NIAS SELATAN;121403;Lahusa
12;SUMATERA UTARA;1214;KAB. NIAS SELATAN;121401;Lolomatua
12;SUMATERA UTARA;1214;KAB. NIAS SELATAN;121408;Lolowau
12;SUMATERA UTARA;1214;KAB. NIAS SELATAN;121432;Luahagundre Maniamolo
12;SUMATERA UTARA;1214;KAB. NIAS SELATAN;121410;Maniamolo
12;SUMATERA UTARA;1214;KAB. NIAS SELATAN;121413;Mazino
12;SUMATERA UTARA;1214;KAB. NIAS SELATAN;121417;Mazo
12;SUMATERA UTARA;1214;KAB. NIAS SELATAN;121421;O'o'u
12;SUMATERA UTARA;1214;KAB. NIAS SELATAN;121422;Onohazumba
12;SUMATERA UTARA;1214;KAB. NIAS SELATAN;121433;Onolalu
12;SUMATERA UTARA;1214;KAB. NIAS SELATAN;121405;Pulau-Pulau Batu
12;SUMATERA UTARA;1214;KAB. NIAS SELATAN;121429;Pulau-Pulau Batu Barat
12;SUMATERA UTARA;1214;KAB. NIAS SELATAN;121416;Pulau-Pulau Batu Timur
12;SUMATERA UTARA;1214;KAB. NIAS SELATAN;121430;Pulau-Pulau Batu Utara
12;SUMATERA UTARA;1214;KAB. NIAS SELATAN;121425;Sidua'ori
12;SUMATERA UTARA;1214;KAB. NIAS SELATAN;121428;Simuk
12;SUMATERA UTARA;1214;KAB. NIAS SELATAN;121426;Somambawa
12;SUMATERA UTARA;1214;KAB. NIAS SELATAN;121409;Susua
12;SUMATERA UTARA;1214;KAB. NIAS SELATAN;121431;Tanah Masa
12;SUMATERA UTARA;1214;KAB. NIAS SELATAN;121406;Teluk Dalam
12;SUMATERA UTARA;1214;KAB. NIAS SELATAN;121412;Toma
12;SUMATERA UTARA;1214;KAB. NIAS SELATAN;121434;Ulu Idanotae
12;SUMATERA UTARA;1214;KAB. NIAS SELATAN;121419;Ulunoyo
12;SUMATERA UTARA;1214;KAB. NIAS SELATAN;121424;Ulususua
12;SUMATERA UTARA;1214;KAB. NIAS SELATAN;121414;Umbunasi
12;SUMATERA UTARA;1224;KAB. NIAS UTARA;122409;Afulu
12;SUMATERA UTARA;1224;KAB. NIAS UTARA;122407;Alasa
12;SUMATERA UTARA;1224;KAB. NIAS UTARA;122406;Alasa Talumuzoi
12;SUMATERA UTARA;1224;KAB. NIAS UTARA;122410;Lahewa
12;SUMATERA UTARA;1224;KAB. NIAS UTARA;122411;Lahewa Timur
12;SUMATERA UTARA;1224;KAB. NIAS UTARA;122401;Lotu
12;SUMATERA UTARA;1224;KAB. NIAS UTARA;122405;Namohalu Esiwa
12;SUMATERA UTARA;1224;KAB. NIAS UTARA;122402;Sawo
12;SUMATERA UTARA;1224;KAB. NIAS UTARA;122404;Sitolu Ori
12;SUMATERA UTARA;1224;KAB. NIAS UTARA;122408;Tugala Oyo
12;SUMATERA UTARA;1224;KAB. NIAS UTARA;122403;Tuhemberua
12;SUMATERA UTARA;1221;KAB. PADANG LAWAS;122111;Aek Nabara Barumun
12;SUMATERA UTARA;1221;KAB. PADANG LAWAS;122107;Barumun
12;SUMATERA UTARA;1221;KAB. PADANG LAWAS;122116;Barumun Barat
12;SUMATERA UTARA;1221;KAB. PADANG LAWAS;122113;Barumun Baru
12;SUMATERA UTARA;1221;KAB. PADANG LAWAS;122110;Barumun Selatan
12;SUMATERA UTARA;1221;KAB. PADANG LAWAS;122102;Barumun Tengah
12;SUMATERA UTARA;1221;KAB. PADANG LAWAS;122109;Batang Lubu Sutam
12;SUMATERA UTARA;1221;KAB. PADANG LAWAS;122103;Huristak
12;SUMATERA UTARA;1221;KAB. PADANG LAWAS;122105;Huta Raja Tinggi
12;SUMATERA UTARA;1221;KAB. PADANG LAWAS;122104;Lubuk Barumun
12;SUMATERA UTARA;1221;KAB. PADANG LAWAS;122112;Sihapas Barumun
12;SUMATERA UTARA;1221;KAB. PADANG LAWAS;122108;Sosa
12;SUMATERA UTARA;1221;KAB. PADANG LAWAS;122115;Sosa Julu
12;SUMATERA UTARA;1221;KAB. PADANG LAWAS;122117;Sosa Timur
12;SUMATERA UTARA;1221;KAB. PADANG LAWAS;122101;Sosopan
12;SUMATERA UTARA;1221;KAB. PADANG LAWAS;122106;Ulu Barumun
12;SUMATERA UTARA;1221;KAB. PADANG LAWAS;122114;Ulu Sosa
12;SUMATERA UTARA;1220;KAB. PADANG LAWAS UTARA;122007;Batang Onang
12;SUMATERA UTARA;1220;KAB. PADANG LAWAS UTARA;122002;Dolok
12;SUMATERA UTARA;1220;KAB. PADANG LAWAS UTARA;122001;Dolok Sigompulon
12;SUMATERA UTARA;1220;KAB. PADANG LAWAS UTARA;122003;Halongonan
12;SUMATERA UTARA;1220;KAB. PADANG LAWAS UTARA;122011;Halongonan Timur
12;SUMATERA UTARA;1220;KAB. PADANG LAWAS UTARA;122009;Hulu Sihapas
12;SUMATERA UTARA;1220;KAB. PADANG LAWAS UTARA;122004;Padang Bolak
12;SUMATERA UTARA;1220;KAB. PADANG LAWAS UTARA;122005;Padang Bolak Julu
12;SUMATERA UTARA;1220;KAB. PADANG LAWAS UTARA;122010;Padang Bolak Tenggara
12;SUMATERA UTARA;1220;KAB. PADANG LAWAS UTARA;122006;Portibi
12;SUMATERA UTARA;1220;KAB. PADANG LAWAS UTARA;122008;Simangambat
12;SUMATERA UTARA;1220;KAB. PADANG LAWAS UTARA;122012;Ujung Batu
12;SUMATERA UTARA;1215;KAB. PAKPAK BHARAT;121502;Kerajaan
12;SUMATERA UTARA;1215;KAB. PAKPAK BHARAT;121506;Pagindar
12;SUMATERA UTARA;1215;KAB. PAKPAK BHARAT;121505;Pergetteng Getteng Sengkut
12;SUMATERA UTARA;1215;KAB. PAKPAK BHARAT;121503;Salak
12;SUMATERA UTARA;1215;KAB. PAKPAK BHARAT;121508;Siempat Rube
12;SUMATERA UTARA;1215;KAB. PAKPAK BHARAT;121501;Sitelu Tali Urang Jehe
12;SUMATERA UTARA;1215;KAB. PAKPAK BHARAT;121504;Sitelu Tali Urang Julu
12;SUMATERA UTARA;1215;KAB. PAKPAK BHARAT;121507;Tinada
12;SUMATERA UTARA;1217;KAB. SAMOSIR;121705;Harian
12;SUMATERA UTARA;1217;KAB. SAMOSIR;121703;Nainggolan
12;SUMATERA UTARA;1217;KAB. SAMOSIR;121702;Onan Runggu
12;SUMATERA UTARA;1217;KAB. SAMOSIR;121704;Palipi
12;SUMATERA UTARA;1217;KAB. SAMOSIR;121708;Pangururan
12;SUMATERA UTARA;1217;KAB. SAMOSIR;121707;Ronggur Nihuta
12;SUMATERA UTARA;1217;KAB. SAMOSIR;121706;Sianjar Mula Mula
12;SUMATERA UTARA;1217;KAB. SAMOSIR;121701;Simanindo
12;SUMATERA UTARA;1217;KAB. SAMOSIR;121709;Sitio-tio
12;SUMATERA UTARA;1218;KAB. SERDANG BEDAGAI;121806;Bandar Khalipah
12;SUMATERA UTARA;1218;KAB. SERDANG BEDAGAI;121817;Bintang Bayu
12;SUMATERA UTARA;1218;KAB. SERDANG BEDAGAI;121809;Dolok Masihul
12;SUMATERA UTARA;1218;KAB. SERDANG BEDAGAI;121807;Dolok Merawan
12;SUMATERA UTARA;1218;KAB. SERDANG BEDAGAI;121810;Kotarih
12;SUMATERA UTARA;1218;KAB. SERDANG BEDAGAI;121801;Pantai Cermin
12;SUMATERA UTARA;1218;KAB. SERDANG BEDAGAI;121814;Pegajahan
12;SUMATERA UTARA;1218;KAB. SERDANG BEDAGAI;121802;Perbaungan
12;SUMATERA UTARA;1218;KAB. SERDANG BEDAGAI;121815;Sei Bamban
12;SUMATERA UTARA;1218;KAB. SERDANG BEDAGAI;121804;Sei Rampah
12;SUMATERA UTARA;1218;KAB. SERDANG BEDAGAI;121812;Serba Jadi
12;SUMATERA UTARA;1218;KAB. SERDANG BEDAGAI;121811;Silinda
12;SUMATERA UTARA;1218;KAB. SERDANG BEDAGAI;121808;Sipispis
12;SUMATERA UTARA;1218;KAB. SERDANG BEDAGAI;121805;Tanjung Beringin
12;SUMATERA UTARA;1218;KAB. SERDANG BEDAGAI;121816;Tebing Syahbandar
12;SUMATERA UTARA;1218;KAB. SERDANG BEDAGAI;121813;Tebing Tinggi
12;SUMATERA UTARA;1218;KAB. SERDANG BEDAGAI;121803;Teluk Mengkudu
12;SUMATERA UTARA;1208;KAB. SIMALUNGUN;120823;Bandar
12;SUMATERA UTARA;1208;KAB. SIMALUNGUN;120822;Bandar Huluan
12;SUMATERA UTARA;1208;KAB. SIMALUNGUN;120824;Bandar Masilam
12;SUMATERA UTARA;1208;KAB. SIMALUNGUN;120808;Bosar Maligas
12;SUMATERA UTARA;1208;KAB. SIMALUNGUN;120832;Dolog Masagal
12;SUMATERA UTARA;1208;KAB. SIMALUNGUN;120817;Dolok Batu Nanggar
12;SUMATERA UTARA;1208;KAB. SIMALUNGUN;120813;Dolok Panribuan
12;SUMATERA UTARA;1208;KAB. SIMALUNGUN;120820;Dolok Pardamean
12;SUMATERA UTARA;1208;KAB. SIMALUNGUN;120826;Dolok Silau
12;SUMATERA UTARA;1208;KAB. SIMALUNGUN;120816;Girsang Sipangan Bolon
12;SUMATERA UTARA;1208;KAB. SIMALUNGUN;120802;Gunung Malela
12;SUMATERA UTARA;1208;KAB. SIMALUNGUN;120803;Gunung Maligas
12;SUMATERA UTARA;1208;KAB. SIMALUNGUN;120815;Haranggaol Horison
12;SUMATERA UTARA;1208;KAB. SIMALUNGUN;120812;Hatonduhan
12;SUMATERA UTARA;1208;KAB. SIMALUNGUN;120818;Huta Bayu Raja
12;SUMATERA UTARA;1208;KAB. SIMALUNGUN;120819;Jawa Maraja Bah Jambi
12;SUMATERA UTARA;1208;KAB. SIMALUNGUN;120806;Jorlang Hataran
12;SUMATERA UTARA;1208;KAB. SIMALUNGUN;120831;Pamatang Silima Huta
12;SUMATERA UTARA;1208;KAB. SIMALUNGUN;120804;Panei
12;SUMATERA UTARA;1208;KAB. SIMALUNGUN;120805;Panombeian Pane
12;SUMATERA UTARA;1208;KAB. SIMALUNGUN;120821;Pematang Bandar
12;SUMATERA UTARA;1208;KAB. SIMALUNGUN;120810;Pematang Sidamanik
12;SUMATERA UTARA;1208;KAB. SIMALUNGUN;120814;Purba
12;SUMATERA UTARA;1208;KAB. SIMALUNGUN;120829;Raya
12;SUMATERA UTARA;1208;KAB. SIMALUNGUN;120807;Raya Kahean
12;SUMATERA UTARA;1208;KAB. SIMALUNGUN;120801;Siantar
12;SUMATERA UTARA;1208;KAB. SIMALUNGUN;120809;Sidamanik
12;SUMATERA UTARA;1208;KAB. SIMALUNGUN;120825;Silimakuta
12;SUMATERA UTARA;1208;KAB. SIMALUNGUN;120827;Silou Kahean
12;SUMATERA UTARA;1208;KAB. SIMALUNGUN;120811;Tanah Jawa
12;SUMATERA UTARA;1208;KAB. SIMALUNGUN;120828;Tapian Dolok
12;SUMATERA UTARA;1208;KAB. SIMALUNGUN;120830;Ujung Padang
12;SUMATERA UTARA;1203;KAB. TAPANULI SELATAN;120322;Aek Bilah
12;SUMATERA UTARA;1203;KAB. TAPANULI SELATAN;120301;Angkola Barat
12;SUMATERA UTARA;1203;KAB. TAPANULI SELATAN;120332;Angkola Muara Tais
12;SUMATERA UTARA;1203;KAB. TAPANULI SELATAN;120331;Angkola Sangkunur
12;SUMATERA UTARA;1203;KAB. TAPANULI SELATAN;120306;Angkola Selatan
12;SUMATERA UTARA;1203;KAB. TAPANULI SELATAN;120303;Angkola Timur
12;SUMATERA UTARA;1203;KAB. TAPANULI SELATAN;120314;Arse
12;SUMATERA UTARA;1203;KAB. TAPANULI SELATAN;120307;Batang Angkola
12;SUMATERA UTARA;1203;KAB. TAPANULI SELATAN;120302;Batang Toru
12;SUMATERA UTARA;1203;KAB. TAPANULI SELATAN;120320;Marancar
12;SUMATERA UTARA;1203;KAB. TAPANULI SELATAN;120329;Muara Batang Toru
12;SUMATERA UTARA;1203;KAB. TAPANULI SELATAN;120305;Saipar Dolok Hole
12;SUMATERA UTARA;1203;KAB. TAPANULI SELATAN;120321;Sayur Matinggi
12;SUMATERA UTARA;1203;KAB. TAPANULI SELATAN;120304;Sipirok
12;SUMATERA UTARA;1203;KAB. TAPANULI SELATAN;120330;Tano Tombangan Angkola
12;SUMATERA UTARA;1201;KAB. TAPANULI TENGAH;120112;Andam Dewi
12;SUMATERA UTARA;1201;KAB. TAPANULI TENGAH;120115;Badiri
12;SUMATERA UTARA;1201;KAB. TAPANULI TENGAH;120101;Barus
12;SUMATERA UTARA;1201;KAB. TAPANULI TENGAH;120117;Barus Utara
12;SUMATERA UTARA;1201;KAB. TAPANULI TENGAH;120106;Kolang
12;SUMATERA UTARA;1201;KAB. TAPANULI TENGAH;120119;Lumut
12;SUMATERA UTARA;1201;KAB. TAPANULI TENGAH;120105;Manduamas
12;SUMATERA UTARA;1201;KAB. TAPANULI TENGAH;120103;Pandan
12;SUMATERA UTARA;1201;KAB. TAPANULI TENGAH;120116;Pasaribu Tobing
12;SUMATERA UTARA;1201;KAB. TAPANULI TENGAH;120104;Pinangsori
12;SUMATERA UTARA;1201;KAB. TAPANULI TENGAH;120120;Sarudik
12;SUMATERA UTARA;1201;KAB. TAPANULI TENGAH;120108;Sibabangun
12;SUMATERA UTARA;1201;KAB. TAPANULI TENGAH;120111;Sirandorung
12;SUMATERA UTARA;1201;KAB. TAPANULI TENGAH;120113;Sitahuis
12;SUMATERA UTARA;1201;KAB. TAPANULI TENGAH;120102;Sorkam
12;SUMATERA UTARA;1201;KAB. TAPANULI TENGAH;120110;Sorkam Barat
12;SUMATERA UTARA;1201;KAB. TAPANULI TENGAH;120109;Sosorgadong
12;SUMATERA UTARA;1201;KAB. TAPANULI TENGAH;120118;Suka Bangun
12;SUMATERA UTARA;1201;KAB. TAPANULI TENGAH;120107;Tapian Nauli
12;SUMATERA UTARA;1201;KAB. TAPANULI TENGAH;120114;Tukka
12;SUMATERA UTARA;1202;KAB. TAPANULI UTARA;120203;Adian Koting
12;SUMATERA UTARA;1202;KAB. TAPANULI UTARA;120214;Garoga
12;SUMATERA UTARA;1202;KAB. TAPANULI UTARA;120215;Muara
12;SUMATERA UTARA;1202;KAB. TAPANULI UTARA;120210;Pagaran
12;SUMATERA UTARA;1202;KAB. TAPANULI UTARA;120206;Pahae Jae
12;SUMATERA UTARA;1202;KAB. TAPANULI UTARA;120205;Pahae Julu
12;SUMATERA UTARA;1202;KAB. TAPANULI UTARA;120213;Pangaribuan
12;SUMATERA UTARA;1202;KAB. TAPANULI UTARA;120211;Parmonangan
12;SUMATERA UTARA;1202;KAB. TAPANULI UTARA;120208;Purba Tua
12;SUMATERA UTARA;1202;KAB. TAPANULI UTARA;120202;Siatas Barita
12;SUMATERA UTARA;1202;KAB. TAPANULI UTARA;120209;Siborong-Borong
12;SUMATERA UTARA;1202;KAB. TAPANULI UTARA;120207;Simangumban
12;SUMATERA UTARA;1202;KAB. TAPANULI UTARA;120212;Sipahutar
12;SUMATERA UTARA;1202;KAB. TAPANULI UTARA;120204;Sipoholon
12;SUMATERA UTARA;1202;KAB. TAPANULI UTARA;120201;Tarutung
12;SUMATERA UTARA;1212;KAB. TOBA;121208;Ajibata
12;SUMATERA UTARA;1212;KAB. TOBA;121201;Balige
12;SUMATERA UTARA;1212;KAB. TOBA;121223;Bonatua Lunasi
12;SUMATERA UTARA;1212;KAB. TOBA;121206;Borbor
12;SUMATERA UTARA;1212;KAB. TOBA;121204;Habinsaran
12;SUMATERA UTARA;1212;KAB. TOBA;121202;Laguboti
12;SUMATERA UTARA;1212;KAB. TOBA;121209;Lumban Julu
12;SUMATERA UTARA;1212;KAB. TOBA;121221;Nassau
12;SUMATERA UTARA;1212;KAB. TOBA;121224;Parmaksian
12;SUMATERA UTARA;1212;KAB. TOBA;121205;Pintu Pohan Meranti
12;SUMATERA UTARA;1212;KAB. TOBA;121207;Porsea
12;SUMATERA UTARA;1212;KAB. TOBA;121220;Siantar Narumonda
12;SUMATERA UTARA;1212;KAB. TOBA;121219;Sigumpar
12;SUMATERA UTARA;1212;KAB. TOBA;121203;Silaen
12;SUMATERA UTARA;1212;KAB. TOBA;121222;Tampahan
12;SUMATERA UTARA;1212;KAB. TOBA;121210;Uluan
12;SUMATERA UTARA;1275;KOTA BINJAI;127503;Binjai Barat
12;SUMATERA UTARA;1275;KOTA BINJAI;127502;Binjai Kota
12;SUMATERA UTARA;1275;KOTA BINJAI;127505;Binjai Selatan
12;SUMATERA UTARA;1275;KOTA BINJAI;127504;Binjai Timur
12;SUMATERA UTARA;1275;KOTA BINJAI;127501;Binjai Utara
12;SUMATERA UTARA;1278;KOTA GUNUNGSITOLI;127801;Gunungsitoli
12;SUMATERA UTARA;1278;KOTA GUNUNGSITOLI;127805;Gunungsitoli Alo'oa
12;SUMATERA UTARA;1278;KOTA GUNUNGSITOLI;127806;Gunungsitoli Barat
12;SUMATERA UTARA;1278;KOTA GUNUNGSITOLI;127804;Gunungsitoli Idanoi
12;SUMATERA UTARA;1278;KOTA GUNUNGSITOLI;127802;Gunungsitoli Selatan
12;SUMATERA UTARA;1278;KOTA GUNUNGSITOLI;127803;Gunungsitoli Utara
12;SUMATERA UTARA;1271;KOTA MEDAN;127109;Medan Amplas
12;SUMATERA UTARA;1271;KOTA MEDAN;127110;Medan Area
12;SUMATERA UTARA;1271;KOTA MEDAN;127105;Medan Barat
12;SUMATERA UTARA;1271;KOTA MEDAN;127117;Medan Baru
12;SUMATERA UTARA;1271;KOTA MEDAN;127108;Medan Belawan
12;SUMATERA UTARA;1271;KOTA MEDAN;127106;Medan Deli
12;SUMATERA UTARA;1271;KOTA MEDAN;127104;Medan Denai
12;SUMATERA UTARA;1271;KOTA MEDAN;127103;Medan Helvetia
12;SUMATERA UTARA;1271;KOTA MEDAN;127111;Medan Johor
12;SUMATERA UTARA;1271;KOTA MEDAN;127101;Medan Kota
12;SUMATERA UTARA;1271;KOTA MEDAN;127113;Medan Labuhan
12;SUMATERA UTARA;1271;KOTA MEDAN;127115;Medan Maimun
12;SUMATERA UTARA;1271;KOTA MEDAN;127112;Medan Marelan
12;SUMATERA UTARA;1271;KOTA MEDAN;127118;Medan Perjuangan
12;SUMATERA UTARA;1271;KOTA MEDAN;127119;Medan Petisah
12;SUMATERA UTARA;1271;KOTA MEDAN;127116;Medan Polonia
12;SUMATERA UTARA;1271;KOTA MEDAN;127121;Medan Selayang
12;SUMATERA UTARA;1271;KOTA MEDAN;127102;Medan Sunggal
12;SUMATERA UTARA;1271;KOTA MEDAN;127114;Medan Tembung
12;SUMATERA UTARA;1271;KOTA MEDAN;127120;Medan Timur
12;SUMATERA UTARA;1271;KOTA MEDAN;127107;Medan Tuntungan
12;SUMATERA UTARA;1277;KOTA PADANGSIDIMPUAN;127706;Padangsidimpuan Angkola Julu
12;SUMATERA UTARA;1277;KOTA PADANGSIDIMPUAN;127703;Padangsidimpuan Batunadua
12;SUMATERA UTARA;1277;KOTA PADANGSIDIMPUAN;127704;Padangsidimpuan Hutaimbaru
12;SUMATERA UTARA;1277;KOTA PADANGSIDIMPUAN;127702;Padangsidimpuan Selatan
12;SUMATERA UTARA;1277;KOTA PADANGSIDIMPUAN;127705;Padangsidimpuan Tenggara
12;SUMATERA UTARA;1277;KOTA PADANGSIDIMPUAN;127701;Padangsidimpuan Utara
12;SUMATERA UTARA;1272;KOTA PEMATANGSIANTAR;127202;Siantar Barat
12;SUMATERA UTARA;1272;KOTA PEMATANGSIANTAR;127205;Siantar Marihat
12;SUMATERA UTARA;1272;KOTA PEMATANGSIANTAR;127208;Siantar Marimbun
12;SUMATERA UTARA;1272;KOTA PEMATANGSIANTAR;127206;Siantar Martoba
12;SUMATERA UTARA;1272;KOTA PEMATANGSIANTAR;127204;Siantar Selatan
12;SUMATERA UTARA;1272;KOTA PEMATANGSIANTAR;127207;Siantar Sitalasari
12;SUMATERA UTARA;1272;KOTA PEMATANGSIANTAR;127201;Siantar Timur
12;SUMATERA UTARA;1272;KOTA PEMATANGSIANTAR;127203;Siantar Utara
12;SUMATERA UTARA;1273;KOTA SIBOLGA;127302;Sibolga Kota
12;SUMATERA UTARA;1273;KOTA SIBOLGA;127304;Sibolga Sambas
12;SUMATERA UTARA;1273;KOTA SIBOLGA;127303;Sibolga Selatan
12;SUMATERA UTARA;1273;KOTA SIBOLGA;127301;Sibolga Utara
12;SUMATERA UTARA;1274;KOTA TANJUNG BALAI;127405;Datuk Bandar
12;SUMATERA UTARA;1274;KOTA TANJUNG BALAI;127406;Datuk Bandar Timur
12;SUMATERA UTARA;1274;KOTA TANJUNG BALAI;127403;Sei Tualang Raso
12;SUMATERA UTARA;1274;KOTA TANJUNG BALAI;127401;Tanjung Balai Selatan
12;SUMATERA UTARA;1274;KOTA TANJUNG BALAI;127402;Tanjung Balai Utara
12;SUMATERA UTARA;1274;KOTA TANJUNG BALAI;127404;Teluk Nibung
12;SUMATERA UTARA;1276;KOTA TEBING TINGGI;127604;Bajenis
12;SUMATERA UTARA;1276;KOTA TEBING TINGGI;127603;Padang Hilir
12;SUMATERA UTARA;1276;KOTA TEBING TINGGI;127601;Padang Hulu
12;SUMATERA UTARA;1276;KOTA TEBING TINGGI;127602;Rambutan
12;SUMATERA UTARA;1276;KOTA TEBING TINGGI;127605;Tebing Tinggi Kota
14;RIAU;1403;KAB. BENGKALIS;140314;Bandar Laksamana
14;RIAU;1403;KAB. BENGKALIS;140302;Bantan
14;RIAU;1403;KAB. BENGKALIS;140316;Bathin Solapan
14;RIAU;1403;KAB. BENGKALIS;140301;Bengkalis
14;RIAU;1403;KAB. BENGKALIS;140303;Bukit Batu
14;RIAU;1403;KAB. BENGKALIS;140309;Mandau
14;RIAU;1403;KAB. BENGKALIS;140313;Pinggir
14;RIAU;1403;KAB. BENGKALIS;140310;Rupat
14;RIAU;1403;KAB. BENGKALIS;140311;Rupat Utara
14;RIAU;1403;KAB. BENGKALIS;140312;Siak Kecil
14;RIAU;1403;KAB. BENGKALIS;140315;Talang Muandau
14;RIAU;1404;KAB. INDRAGIRI HILIR;140411;Batang Tuaka
14;RIAU;1404;KAB. INDRAGIRI HILIR;140418;Concong
14;RIAU;1404;KAB. INDRAGIRI HILIR;140402;Enok
14;RIAU;1404;KAB. INDRAGIRI HILIR;140412;Gaung
14;RIAU;1404;KAB. INDRAGIRI HILIR;140406;Gaung Anak Serka
14;RIAU;1404;KAB. INDRAGIRI HILIR;140408;Kateman
14;RIAU;1404;KAB. INDRAGIRI HILIR;140419;Kempas
14;RIAU;1404;KAB. INDRAGIRI HILIR;140414;Kemuning
14;RIAU;1404;KAB. INDRAGIRI HILIR;140409;Keritang
14;RIAU;1404;KAB. INDRAGIRI HILIR;140403;Kuala Indragiri
14;RIAU;1404;KAB. INDRAGIRI HILIR;140407;Mandah
14;RIAU;1404;KAB. INDRAGIRI HILIR;140415;Pelangiran
14;RIAU;1404;KAB. INDRAGIRI HILIR;140417;Pulau Burung
14;RIAU;1404;KAB. INDRAGIRI HILIR;140401;Reteh
14;RIAU;1404;KAB. INDRAGIRI HILIR;140420;Sungai Batang
14;RIAU;1404;KAB. INDRAGIRI HILIR;140410;Tanah Merah
14;RIAU;1404;KAB. INDRAGIRI HILIR;140416;Teluk Belengkong
14;RIAU;1404;KAB. INDRAGIRI HILIR;140404;Tembilahan
14;RIAU;1404;KAB. INDRAGIRI HILIR;140413;Tembilahan Hulu
14;RIAU;1404;KAB. INDRAGIRI HILIR;140405;Tempuling
14;RIAU;1402;KAB. INDRAGIRI HULU;140207;Batang Cenaku
14;RIAU;1402;KAB. INDRAGIRI HULU;140208;Batang Gangsal
14;RIAU;1402;KAB. INDRAGIRI HULU;140214;Batang Peranap
14;RIAU;1402;KAB. INDRAGIRI HULU;140203;Kelayang
14;RIAU;1402;KAB. INDRAGIRI HULU;140210;Kuala Cenaku
14;RIAU;1402;KAB. INDRAGIRI HULU;140209;Lirik
14;RIAU;1402;KAB. INDRAGIRI HULU;140212;Lubuk Batu Jaya
14;RIAU;1402;KAB. INDRAGIRI HULU;140204;Pasir Penyu
14;RIAU;1402;KAB. INDRAGIRI HULU;140205;Peranap
14;RIAU;1402;KAB. INDRAGIRI HULU;140213;Rakit Kulim
14;RIAU;1402;KAB. INDRAGIRI HULU;140201;Rengat
14;RIAU;1402;KAB. INDRAGIRI HULU;140202;Rengat Barat
14;RIAU;1402;KAB. INDRAGIRI HULU;140206;Siberida
14;RIAU;1402;KAB. INDRAGIRI HULU;140211;Sungai Lala
14;RIAU;1401;KAB. KAMPAR;140115;Bangkinang
14;RIAU;1401;KAB. KAMPAR;140101;Bangkinang Kota
14;RIAU;1401;KAB. KAMPAR;140120;Gunung Sahilan
14;RIAU;1401;KAB. KAMPAR;140117;Kampa
14;RIAU;1401;KAB. KAMPAR;140102;Kampar
14;RIAU;1401;KAB. KAMPAR;140107;Kampar Kiri
14;RIAU;1401;KAB. KAMPAR;140108;Kampar Kiri Hilir
14;RIAU;1401;KAB. KAMPAR;140109;Kampar Kiri Hulu
14;RIAU;1401;KAB. KAMPAR;140119;Kampar Kiri Tengah
14;RIAU;1401;KAB. KAMPAR;140118;Kampar Utara
14;RIAU;1401;KAB. KAMPAR;140121;Koto Kampar Hulu
14;RIAU;1401;KAB. KAMPAR;140105;Kuok
14;RIAU;1401;KAB. KAMPAR;140116;Perhentian Raja
14;RIAU;1401;KAB. KAMPAR;140114;Rumbio Jaya
14;RIAU;1401;KAB. KAMPAR;140113;Salo
14;RIAU;1401;KAB. KAMPAR;140106;Siak Hulu
14;RIAU;1401;KAB. KAMPAR;140103;Tambang
14;RIAU;1401;KAB. KAMPAR;140110;Tapung
14;RIAU;1401;KAB. KAMPAR;140111;Tapung Hilir
14;RIAU;1401;KAB. KAMPAR;140112;Tapung Hulu
14;RIAU;1401;KAB. KAMPAR;140104;XIII Koto Kampar
14;RIAU;1410;KAB. KEPULAUAN MERANTI;141005;Merbau
14;RIAU;1410;KAB. KEPULAUAN MERANTI;141006;Pulaumerbau
14;RIAU;1410;KAB. KEPULAUAN MERANTI;141003;Rangsang
14;RIAU;1410;KAB. KEPULAUAN MERANTI;141002;Rangsang Barat
14;RIAU;1410;KAB. KEPULAUAN MERANTI;141009;Rangsang Pesisir
14;RIAU;1410;KAB. KEPULAUAN MERANTI;141008;Tasik Putri Puyu
14;RIAU;1410;KAB. KEPULAUAN MERANTI;141001;Tebing Tinggi
14;RIAU;1410;KAB. KEPULAUAN MERANTI;141004;Tebing Tinggi Barat
14;RIAU;1410;KAB. KEPULAUAN MERANTI;141007;Tebing Tinggi Timur
14;RIAU;1409;KAB. KUANTAN SINGINGI;140906;Benai
14;RIAU;1409;KAB. KUANTAN SINGINGI;140905;Cerenti
14;RIAU;1409;KAB. KUANTAN SINGINGI;140907;Gunungtoar
